,Tier,Div,puuid,summonerId
1778,DIAMOND,II,_XmHzWbAOcpp7M-cn87Tp9aeLYMksvECMZJXz--FPfJqhCzQtgm1u7PG47kwYyVNK8luAsvpn3QR8A,ZWGEX7qg8RrxqLciFSMip5Q27FEWcpWsGjfRymDb98TUwHoq
1779,DIAMOND,II,26QM4QZx_YTJ3kHMHqDr0wO7qIK2kKMvOCYfIZg0y7jNJN7vhlOIkTbqi8BJ0Xijc5-t_t42E89Ofw,kSh0K7BGgnFJIYwPmqi4To9UFBxeVROHfE2RVUBSMhnY_sXH
1780,DIAMOND,II,6-sE26MlZx7XlosqjcA99XQ54iyry3fiUqEXEtpwRBW7n3FVoyPMD6j08Nvu9VmQzG_6l-Kvu8A_ow,ca8IFVvh0F8E8afpUlr2-1urBUeRWuiDKh_dhZL6JCQnQ4d5
1781,DIAMOND,II,fjxclpbzFJdJtK_V9frIi8aLwyBLQD_5ZoA7kCcwGucYnurzr3FEz2Vk8AKedB4p1TuP0LI6IWAljA,g5vMt-TKpWEX8VJAckkgOTPUi-iXFJmIe7z9q424cKwRdk-Y
1782,DIAMOND,II,hynm8Vkb9MyeN5Xz3N1V9_oImeWAKPE898vOVfmzYk9b8Jrs6kJDkp6F8PMyghG48k3wIHIH3YYrIg,uLz3cN-1rJe8HV2hZCxTXvIb9uQdnZSYYRoVCweoKFJmUEh6
1783,DIAMOND,II,9PFsEjkx_fjPGASJmZcDXqfFb0ikXqg1H798mS_-isVg4EXX4J7Xy-Z7_WJ7_Lm7ByuR_ppsnzz9eA,tllzWghpJ8pEo13-baivSnjFbIqIU87R0V3ZDTI6Fqdq_Jkt
1784,DIAMOND,II,aqUfHQOcNpob6uIcEfR-PGfExkpGYa3oWDOLrh-cGma7Q1reLmfmN3EjTF7dIyqA9pWvpnnjtPeRPw,wlcVie7pIG0ilarO1KExEC27oFI4_0hctfrgaxDmgOTUFwxM
1785,DIAMOND,II,ONx_rmkvuM57vbg_HEHO107byjERlVIhXUDDyvzUW6AxIcd06u-IFZnRcB21tmtgNON5tVovfK2Yqw,L9fQPs00z7JKJ8UYVvomDI10ikfb1rPhcFOdFVvZYxnjrklf
1786,DIAMOND,II,pYjakB0WVmgYlohlVgxYp6j3MTu9MYYNqP5NHv-pWXYUX95HBRv1EsaaVQHjP0EkQYyVzNneEyD04A,J2XLyHex4uO2YzUMMDaRWw8eVl6wOoBv2j34InQxW80h9l9J
1787,DIAMOND,II,DOEMzn_qsXOegIeUStPm0aUFmWdiqsqCNjywgv3uX-tv4zsJmG0oGpiPI5XN0_Wk9_JHlMeU8wW4VA,pjuCBDcNk67YK-P985QE2ilvfLOdaVVOyjrNFGvKXnvXqrog
1788,DIAMOND,II,nk0EyLGEcI1qP1A7sSjn5XXVIjeaKQ5PY9A0_zqmS8HN2M-_CptexkBn-xTluec539oBsCJIo10ccw,uk2sK3XVNtFrlkYozgAGwfGuogwyayO79ijPY9BArqxp0pjy
1789,DIAMOND,II,NCZS-EvLQ4gWzoman2CopEt6XpU3X28QT4wvjHLvDL9R5Vkdcik0BFSWML_64Tm8KJaFuOrUJGtm2w,gIoMjAPR490mv_5OkNrQBuJCwErWwVPDirRh7v9a-ip3A9n2
1790,DIAMOND,II,vnbaIZRKpOFJlwCcEq50dQMdyc5IFYWy4oy-QnwrVMWXOlgoZEvxFmFVUzmz16Y4Tqwu5YeFRb3ssQ,3d_FBJlBvbJkCw0upvMoj5dBHcXhC2sSu9DInGv3ki7cxFWg
1791,DIAMOND,II,IietJsyPR7yXaMNnCzQlJxdpw-TBAUs0IRmJPOwf18csTHVpuQQ6vK0x88k4tJJHRSxIQjwX0eD1qw,uG2B1HEY2swvB45YdvTBiXMbrGUaGy4q8iCCByleclzSCWud
1792,DIAMOND,II,AaNTL1KtlabCGbJHkiXuu1FLXBJahIAIQ-JzfEyJsZWUVrBb01mhi_TU-fLnuWAkBk12IF8VJGUG-Q,r-N7ZiMAkv5TucXYwE_ulHMBfbj_vvqFdyP5hdPSfcZWKDYA
1793,DIAMOND,II,fQGZ9zCU5O4Z_qvMAoTswbs7-wEW__caOLXnDnWT67JOQ8FD40y4dfoB91RPnpg4YZHsnXM4GlWvJg,W1KUpuo41hEVTU8-JCoAWrs_W392Jdh2DEtg4qXK6qSky9iW
1794,DIAMOND,II,k9-957knGsnGjXM_AqwtP-DXhXF81vY-2iDZ0jeDYGTe1dXsJoDg4qwOJ7r48_KZGOLnwN_k2ymfhA,pOYm0BWmwtfn6ZUlC8grFk0Ba7Z-A9CZCIY3bP6BBD8NIze8
1795,DIAMOND,II,qonYGgN2y0To7HECS1qtV38xRmOpV6NrNPnOC5tXaICP_jcOczbtJiQxkhGtzqXNhva8Mg0T8T9Q8A,ZgyH4EpA5qgw2iU8gRdETPLCWh3yFsoJf_ywrykTSNyKZrmR
1796,DIAMOND,II,p9HnaIG4pbbDuBYzPFBMr5kuOsbMPCKftRJbdgGsaNqP4BTvPnZSjo2oCnvsI64jjSlvIzHOaF32TA,NIhp5zgsaizxLFyg1B-QvVSiUsyvZWDv5TKWqReRxp1YSZic
1797,DIAMOND,II,fBAFbCfRudABD6ltbXmT4WWXV6eBGJ1bqxauyqsKUzBEAyFcKAkCXZ5YF0Lvawp81JmtD0DzV9p0VQ,4ByX7kW6G0bEaBNFF76CRRZGYh2VDaXEeiMOeuMCRCfG0z2B
1798,DIAMOND,II,prwqn-9zSojWDy-KcCcrGcG1VPHQfLMckPnGITuQlXY4Z176QVKJmpyGpAIyrjXaOMPjdMldD7xoyw,QHCMDfnjcmdJgUMwbYZ-yf3Kdy67NtZ3wfVK-8HjUPhk84Uv
1799,DIAMOND,II,EKAL70gxjEbHybxS7AQWsCNYB7UQaLUDNV2HYrCnhOtMM-7LynxEs8o71QRoFntuTotoVyvv9i5vLA,8tqi8UJvc8lhHjI6oZOzYKm9YQvJAyMILaWee2yY1iFsk54a
1800,DIAMOND,III,DmZylt9tNXD8p-VclCCHt1R5gaIPA4qDzEaynxciwy2d2HldpVwhGOcO_hF9TctvEj9wxXVyMpCncQ,8qOmBOW382cj5h9SjPEiHBnZjJb1kLDHu0zP1xAkJK9eS12X
1801,DIAMOND,III,THTaawPjj5uPyd65h-O68JrSbCAP_XRnev5F8gMINVmTeqBMEc-F6xC-sHfyQTkZTQ25xCckNtXrcw,3vKPBdFb9USyn5uC4Pmo4s4VbhNkLQ00pAq_7VUEdIZsRQi_
1802,DIAMOND,III,TuEuVK8s72CxPMFtGTxKyB4qJco6tx8jA8M2JqzIJdv0YHN1mH5LujD1efOjfdw2bKPM475S9JWKlA,x3fFkg-6XvR2xKP9AhMfbAgPrYEkShGBSoLyQ8sQHX589QZU
1803,DIAMOND,III,A6RDPq6aeg0LZDbePxL_qY3rS_rn80-YPxCdwc3kaHGsC6ddHy30M4B6PdFGQqxNMo3xcjTNftsCBA,VVJjguK-CNR_u0nIX5SNZBXZo1QABlV7Fq8Ivd8Re3xYgpJl
1804,DIAMOND,III,tOrE4FUABIrDZizWQL1atPA7Ur6h5IfTi1Oi9f9BRGG82rzA54viVGv_HUc-Ib7gd1qkoHt2fdvUgQ,t_TzsglkUzVtzPFO8t9eLYPXMF5rhbvoJyxNazvSODQClSaw
1805,DIAMOND,III,m51YrXuxmv-qqbt-3toO_iNJIQOdsPcUH2WtV-2CMQYSYkenlf7bUQAbKdDSJCMat_bIwHH19CMWPA,iK1sY7aHWrv4M_0zVrOK-EDUCjmvSdy70nK2LdS077d3R6Z6
1806,DIAMOND,III,Ql08i2D28TjUBqETPAsCKAvueDvg2brsWRQr5HdDfaIkhTOmOl8XQdYVS7fvD24C8FJBOGD92r1S8w,ztkuML1AYZDVRqEl-hZseaiQqH_A_oCsh9edBNAG_vu7zhXv
1807,DIAMOND,III,WS-apC2qQ_SUm_3i5HWf7g5CY7vVHnnDWqJvvfWBPwlQAQvPMCwCNCA0NeIkQdLtBC5uZgeXQ96TWg,s6UaBrkomS3czrPjMCHFgOBInpRX3m2VBgfqdHSRqAVip2qB
1808,DIAMOND,III,gQmUZ-0YJq9KQ3LJqCLR1BmsPzXUHDr8hqWdiUBTPjd_-AGtDiwH1_A6L4vujR-XVMdivRVFJyPEdQ,mkeB5OijUPX_qT7S7-jgeb5dHtVz52GIYzfNRdJ0tkz4E7YK
1809,DIAMOND,III,CK6hra5D8--3v4FUEMHG4w6HDoGmXMLbNiJWTwRkgtfXCwSQFK3Q_Z5FgSI8WzILNVCPvLpSCMMfpw,3s8i4FTo7QwInT_IJoD_7TNbkiWZ8wWYzARowAxAkUL8TBiZ
1810,DIAMOND,III,0RTdp0ti-FvwAbiZtFYfCoB6EiNmDNM4Fb2GrfIEZpzAP71bEk4wlQvq3IDh8ythlp4YmC-Wi_U8bg,OJjSlBFDD9seBc0JjimJPy-L1cR3V9By64_S5ZXH4DiLhtlD
1811,DIAMOND,III,TkwE7QuqpvKj0TW_NMTnD1pkg1Z4U2nTbDs0uowDkEyf-aa2ymdQ3hY6F2lW-2IxEAYSOGbVh7zYyQ,qrLAYa0YWW6VWely-kFWCopb9CaBNM402IJobdJljnRjHLzQ
1812,DIAMOND,III,Kim7ZfYixGuJZzMIxlOLlSglni-1c-1xSrv2yJ3V0L8A4S29paZyRa401a9HzKL5xPaVTamcoPID0w,KegrWRteHE5Pe1sTFlZpprklxq9upFsYB5zfCOP_JeFBJnCL
1813,DIAMOND,III,Qi2Gs3-K9nj3a5TA7QnilrYbeuHH9AKa0PF2ppIq7cnw5HhG76ldR4Nki5DH8Y_lQiLhCXkDCyeTlA,cnN4ReRZrJybKG0DDOfeCHEglx57opDJcn7PIP8S_-WQhRai
1814,DIAMOND,III,FiCAkMs2lhDTYgfXX0-9DKNgJgeW3NVJX0OA34xtZB4C9r8fbE__YsGa6zIoPrY0bhpKeuPFCMf9zg,WEvCLCX7QeCl0b67aUV0F0_1MwCIKXJUrz0tIo9nPWsl2-rD
1815,DIAMOND,III,pclMnCcsuJKG8Btbh46lk5kv9NAvy62z_iik9og2GFk4UIetzdeH56zqEnSYIM2GERzjF0V1XJLO1A,Wap6dCwCNUqiLClmhn4znUTxW-70AGDcj7HaH1fq1R1gw8mr
1816,DIAMOND,III,S6QSBPiUiuTeUtFnKc84pHX-DknHLhZZOU_KqZh7U3SpMOz8SxGsRguwIFJZi0QB1E2EDJnbsqrhIA,DG0p_gPpwaXLNkSOME9HjmlVZkr_OBoEqIDbDyRaNR2d-ij-
1817,DIAMOND,III,qiWnd2RYpV-ubK5mb2JdOL3ZVqJiOoS3cGC9-EANZWwvorPFbckWyM6ZciZ0fWEcosRBZtq94b__rQ,bmsIPRqnlafbTtayN5u-uFCW6gmLRPYlqgXOA0daKG2qOYWb
1818,DIAMOND,III,kRmuX0unVFbvAdmUbvtjUbdnCQTn9-Mlp0u3j-Uu6PMV8OWZp1AkICxi-jl78jcmWh71_6xvHuwZBg,3CMMGGivaxEAiUrSzIQMvjquWDxHEBKOhK2mSVhp2QFkEqJK
1819,DIAMOND,III,WpEL9yEcVD53viNtmawb-yN6tFaLiu3HgSrpa78aPHCJzg-FqtWXgUTAkkKSQr2f1kYsqBgEJZBnzQ,DRWHmW1-Nk5AiL0kB1fAdOWnYwMjWW5uRTQ4T4INn056DA9J
1820,DIAMOND,III,YjV2xHsfYkbrcQa--wAntUbesNesqwKUjNv4cqdI4CvDScYw6mX6ZIrlYtHBCv0E7mTpCFAgDh2PwA,5iBM87qnfkyxMizzA3TR1oU0uPFZeaenjSCvJdoEFv7qzH21
1821,DIAMOND,III,r0rRpLZM-2yoy9vUZXMSWQQpof2CGo4d-Fl_OG7ZY7v698uVIfWp0ETc3JqHmS8i7jWIzEL8ycQfDw,CBzFJq8MJ4ex475Hbwy1ov6vaPoj4ZZbaRKFmiZ_yyuHNPgN
1822,DIAMOND,III,QNqKmtom8-vPR-HAXJHhcGtZlCZt7XQ-n_WOiNinf1c-VwZbmzG4DuH6OELcW0jEq3Nc42GrnS1N6A,gKAJdJBJU0Vkz4zgFnC6Xr5BTUPcQblN3-bpcYda-0iZkL8L
1823,DIAMOND,III,_y3-E_RwJSiu7IvDWpC2qp5R6cybUmChoftqcuh_VHxUJ2T0AVP5BRSYsm_90q7VfNQw28N260ilXg,RXhI8lEwaHjC5ixps1jYMhjqxyGPf78wHpCpYE_NB8s5C9QU
1824,DIAMOND,III,Oe05oa3PJuoOhD1feSPO1VbD66VcIlnmvy9S81Yckl2ZNC2jnphkCoddSJB3310B6qhuBeiKXaiJZA,adNyze-BvgLqyuKDzk03BE4amOtCZ3l_VoQaZ-X3Ah8Dgq4c
1825,DIAMOND,III,d3EawlUyiCnqYhD1EvwJk7AUwc8YUqnG-0QtzL5gfwt5BCkO6k96foh90_XIumlCGhd9EQVXezdsOQ,1iDwH44a6z6UDT9DWfYIDwnPvsTBInqvM_xSXQxQWJReHXOW
1826,DIAMOND,III,gYzROz8NkfsirNHvgZJy18SeuOSxhoGVfznyZmnAPmupsDbMj2V6_LndlI5V6FQyxT1zSGVJMkding,LuiTZsokxyEIiTBQ8cUcbJpdN9F8wn6mMJ_0BDuxqn--MbxP
1827,DIAMOND,III,7s1X0ATzmZsqA0tPnY-0Rbw9URMPdlD__umNriQw7xx8LgWjD1FfZVs73Y-CDDT4KRkVU2F_IG_QcA,r9csLpTWgCc4QtxllANRu4kgOXwNsiOWP8dH-g5CeeBlRnLk
1828,DIAMOND,III,hVsOlistJ3-3FoP8Ngyd6s0nMt6d5GwRiUnQGbFGW-OwNxV5Gv6coA_ucNqmPqJCwH6xJdmMeg92mg,9J29QXRCnIihkmYsGfljUzUm5-Hzusepvpwlxe1Z6lQHFSJC
1829,DIAMOND,III,2Nv-WpjVY2z59uWbkOV9J4pd33UhwPY56EF__vq2kvoEYtbKqo-bKa4-ogxaWjoMmpVEKISOXGi2aw,Z7--sHWVXB0LHSWrUjx_hqKFObq81BAYtz8zeqJ7-f1AtiF7
1830,DIAMOND,III,SIKWTeGPvxMk6-85trLlxN-iF5ccIZf2rDiPl00KRRexX_3cxKx0QcGMPRVztSGKGm6CRnzLXgSOSQ,A07aFSPDwCPdDqUlTQFp42hiui4h74b-HlB2QUPUI5oeD_aR
1831,DIAMOND,III,EkjJu2qoHa5yxR-RvP6moKX96zX8H-XACPAuopt2yyQG_sFpXKRZVsjGuVzmhSfMCsLlKBhcFlPFKQ,pptiY4kfEB6ZXgZPjF1NHNg0-M0bUPKjBzWwHlMZW40Q039z
1832,DIAMOND,III,p-sNCxDRdooUs4BOgZAgUy7LkoCoYavwqhEZSH275KOadrIqSo4C-MmC_WEqH65pga2g2rTyrnpFRg,hznheohUSNEnGl_wzayV5JTad3BDlVwlOXJ-elt-oNSSGVdS
1833,DIAMOND,III,WtKtBqe9FI-EDVlzA2omSiGBuw0noRgjoBFmxjNfedw1RJWw1GCtwoeFLTDPptp9-gE2FsbvjHVAfw,b5mqw_qcPKVl7jfamCVVl-uZfFNxxyu3aLw6P4wqNzqNhZUB
1834,DIAMOND,III,uTs63BX7ssx2UCU6BBcCiEKQNZWJkm2rTds2qPHJbLzzj3ohvgp_stfW7bzJA70I4i8J2XgHOE7AFA,uTeTo67J2U0fHFsoZoBN5RpzqlAKcVRPssImIPCilq-jMmkz
1835,DIAMOND,III,6bVyVo92m6-iLhpLXMJVl6MsI-EiMfEeBnM-chXC-JpsQRC3CU8CbWgbAqyn6N0ZE_Nqccfjqvyu-g,0GJLvjKtwjsjOBXux-8PxwKpiupE5DCerteLYYFyZTeA7vJP
1836,DIAMOND,III,iqRBQdidBSac07xuCu0Ce3iTXJQtCkc7Pb18_pt5Dh2bmk2cem_c0sGA14jddt4zAJaA5VYd49Bjkw,4pyLHCsjcWzivuFrvb1wtpgeWiDLOdltS58qlr5K1TDdvzJj
1837,DIAMOND,III,V8jTrPXBKpGDPrfWaFcicowuPp9PLnCczVxSAZKw9FsDxzJ0AE_1hDr26-0XmZSzGWVX7kUUd4T1HA,6SRJ2b6fLSgmhbbKAcnrYU2jF-0RjwMWt-jKELs3tG7ULspK
1838,DIAMOND,III,Zzv-PfhQ92dC_a_UoB1nDQVjSLm-zinsU9LylFdvvaiPEMyfsV5PM1e40pvTo_YGeEJ9XfDC8h8uRQ,U8_UjVCNSvca3xZqwS7-EYavlWqFW232m3weut-5FHp0eRq0
1839,DIAMOND,III,ryYVX6WXfLzBSrM7_7iPDgap2wOqdii6IeKtU-RDXYQxhjmDqBL5PzYEhjOaOQBoT7MpaxYb9vvjpg,6dmIuZJ--YNe_SDHQ2b3XeY2dVrV2pYzKuSS8t8Xvn_gITeT
1840,DIAMOND,III,mwTVB-tOMyGC0NENkJdlVqjIndURbYPCOCwH6K0mfv-8jXjYA53Onzbr8La2j4GSn2QAt--3Fmj75g,UYWBpHPQm9RtKSXqhAErS_eIbJLSlrEOSYIFaSZo-u9pjDU8
1841,DIAMOND,III,GR9LVE4QeWY7ry-YKPK8cdCWMslX84XyJwT_QMIZYzJBe1UCDXHQUHjBnVwiIrKHu-7Rm8eAW5ORDw,_RJrkd1nDYcwbsyxG2ousLU8ynKdLMCNI8KfP5N6vl9BznMu
1842,DIAMOND,III,RTftibpmdEdQI4N-5Pi0zAQ8md0MM4FCcN2EGOodpBliSQI3wziuaYbD1Cj0LVFfWQibP241UORaRQ,vcKZhWHY1DpujSgf_NzkFDQsSgcrGw5eumVNEHryISqBybA7
1843,DIAMOND,III,irkGwi7jSIqkgGTT_Qb-ryhT18nlksL7-H6-XjxgFQ_M8ej-YruhD4ZG_YUVpVq65znE-6c_o5_ELg,aZ-LHoSZITTzGwsdoDyv2K3ty6uQ7yqgzB1MhVkP0ykiRB7S
1844,DIAMOND,III,qUlYIia-crpRC8pMt84LKIP9c5RLJ15Boh8wS9Bm51zHyFbSqdsuz_dqQeEuLFBNPY18z4UYgZ9cvw,zxHt894233i4eCRxIqSiHAD35vD6pUMVzu1DV_QnGJP0lTuz
1845,DIAMOND,III,eKcVBeiLzeN5vN8o-3a2llEM8F-UpCjvAVWLZvTCpRtZ67ffGo5ZBb5IKmZG9PEwzil9Z_3g3NjzvA,wX4IkwVsbsUIXwz9kq4xgpnH42Y2xK1LLKKVwyGNRvqH8KOv
1846,DIAMOND,III,4KeJW0rAqafPtelRECT-ivUsBJcb2lADltc7--yhOmUuVKhVWBjAnM_enZA2200fWPVPYosK9-r5OA,dnWv0ESg6NjCRj1v9v_yReio7061M8GqzHbTFoXg4FRAiT9L
1847,DIAMOND,III,MDSIl4FdW1wNaKnD-3LIe6pV4_Cq-TvlbmSaKCiKJA8QR4628trpS-U1UP75qXB9SSWd4dwLtVfBGA,592j1QCVCMRrgVqHak8Bw1o6YBp9o4nDuykaY_quOJUi7LQt
1848,DIAMOND,III,O7JvyX9In2Zzsmb3YdjJap5VwgpQd5B_RCY58nB4SSBNu0ZN6zVqGqpfCmLeaaFFpjLwmDM4SAQkvQ,CEEFsakfrI8IPDqqefoIArwzl8to-EHMTaCHRaFbCVfBGYFW
1849,DIAMOND,III,ne3E9d9i_9cIfdG9tzawclPWqXSOCz5EHryGT_BhXCEalJGNhQCVMjpSrtw4HRm6mPoCui2XOpzWew,l-pspI7w4Q2dNQ3DNFzFVGgNPTIgXNYM42r1YW0uvEx6FWLU
1850,DIAMOND,III,gm0moSfqBFKJXlJzNJbjzzAP1iia8_bRy4rcvlpWC0OM5MzjpNZhVt1qVt84M143_1dHZr4Z9977kg,vnIus4B1-bpcYAfFb6wnPoqwj1FpC2RjJDzetxV2yj1sDpNI
1851,DIAMOND,III,lUNqCCODLExeR3IwTyakFk0kFwhJ3Ti0ZmhkPgc104n7YXpx9jhQNTgfkz2haIFzBjaumqel6SbNXA,_9aSKK1NnxOkFoiDfldri_MzYwu3ivzt0ZVUFI0OkUrL5IoI
1852,DIAMOND,III,6W4Wk-aK_OgFRH1cEahs7FDAofRO44RdtcvSA9Hm3sIOr8Pr7221Yngs7uKrK9HxEdAI3EvxuEJ25A,AYSjA2RBT3B91gUIp7r--zs0ujttQPInz5Mo7DSse16PJXIj
1853,DIAMOND,III,KpsFtMD4b1t05fBsOFv3aUfUDhRM8-0EpVu6BtitIbAsmrehzJezIqw5gNUMFZJ-aVX5y_NwrLLC2w,1Y4_5SiYw44FxuB4Q3A8e-d8cknC_jK40rsHFQRuSXfrTPbF
1854,DIAMOND,III,1S-_GZrX5q6WrcwWjbDvBQrSr-bndtdGEMSPdJNuj0De81hh7NwjFig-Sp5mtPHc4vmXjO980OcqhA,yxY2_gYpNMuYoPWK30WRMnWoGMYh0lg2KWny3ilFKUaF0apK
1855,DIAMOND,III,B-E2IWGCrkM4Jvtb3XhfJ-02S6mPLDaVkupJB9BkhBZFs9dSnZT1hDBTirvr3xEB_31TZ0W63GYiWg,KQ5k79AUeq0erlqHWLigy58GknRqu4H1ffPGVdiuvraEwXU9
1856,DIAMOND,III,dmE5cWP1UXAqZ-cJL89hNBTi64pjzhgDm8ZM7njQSLaLNwqqQTBnvmE7c7_9qLYqD99E4LEZg-2gEw,sdlQqUJdWZCSp2NsZ4f-FT8es2qjWcH4d2bxIWJLYNVOeaGO
1857,DIAMOND,III,XG3DrqWBWY1_z1aJRh9RTUVOT_87IXQWL1KkmKE6Q10U0YWHTWfef59hMeWeTOVAX51lCaBJTXWG4Q,zlrxMTElrASt3m0gKGqhqzx5Ufa__XW4hGguyGApkT1XQOdh
1858,DIAMOND,III,Szym0ny5Ch5QEGNUKCQtR3DhwXLpLKoYMXqb9x2RSQfjP9brCqeRYC38liH-Lp2NSP1kaivohpAfeg,Gv-Hm0ej8UsMqePZ5sc7qd_A26vfKu6LDYIMwF-an7bc_WW3
1859,DIAMOND,III,0jROeJy4g2ui5l3lfqjOG4AJEmlL9kIrStVGm-oUH-fkR9nnkFesiA7aeOW2uLDRdZ6WiOSCGLUpCA,2WQg2kJXb4M0radzIXVHJw0P54pzNUpTRv2JfYoe5LMqCT6X
1860,DIAMOND,III,6E-LV6QgxVAiNX5Cc75ip9BNmdifzI7_UX-NKKjiYuEvb9y4HLth-9ukYG5wu6g0F5PtvIslfXKUNw,i_RysqzH4prU73_QPdqm2WIqRRlvvy01D2ZVHSi_RmdOaYYs
1861,DIAMOND,III,_LF_HejoYFbTp9PtPNmPu31weTZyi2b9X50OB3c73X26CvNVk9G3DKoE-PdrFy7oRMsZ6e8HM4Za_g,f6X_TR70Rjjcv-jM_sl4W_xnISw_6U1oFPAmTjjSh98kTWKt
1862,DIAMOND,III,K3mazIzhEwWnb0amc-O96blhfOINN3glt8ONd_sPy86v8y7CzLWd4WyEySwYSbAoeydqn7p1qQwkuQ,tRiVCPGX_yOGsfEHSbrqZwZOckrh4Jd1G8asRXV6mfvNMats
1863,DIAMOND,III,Z-M2YoXwKPkui28WGdk1O56tuH8X0JUKVpxK8IDzS19GFTdRJlmTbbBtw98uuKeffAsAOECTO1s9sw,4JO6se0pnj_HvDbniGtVv__um0FZWUIb_Znwm63ZI-_gJHLd
1864,DIAMOND,III,ZBkBfxke0LHTouEq5M4XXVSjt0SANWTwbBHfOlDQT1kZHa16rUVLD3BSCGl5dYSBDcTAtQevn6505Q,nFztwFjbf_7Ohgf-J6enPYrgxDngU4my1Vay-NW6EFWhcxKw
1865,DIAMOND,III,_8dH7KTILgQwa3wC9Pybf5e6dmIWmd-lJOeS41ozq62VW2FOwQSHPTnkdVH8im1XgEi_xAMl3jMZaQ,SYPGgu0w3NpY61TQwbKiGEtH6sTHwatUfe2gKk-99xowXMLD
1866,DIAMOND,III,5d2UwOdlcnTZjdiMnaPbVZgHcniel6F3FlhvRw4M9ZKn5KRXvfvaBplLIZeeRDiHKdFJZgakLcXV6g,R8Di9v09vJpqijT820RWl7U9AfnW2TwFgZ4JOgQ2u5q19oP3
1867,DIAMOND,III,GuK1PyKjxYg5A3w71zdncgaMJ_kibqwS3SLgy28nlGVsE_GHEPvO-JPvRYaZ47qFHodJwZR-Yxdjeg,RcH1WSIVcu7SmIMb0Bc08cJNlcUWkRkU1SPsPLQCCJeTshTC
1868,DIAMOND,III,N0HtIeW7Jo6IPFojzfzA3pWEoBQ-z5QrpO1ySOJxwXHRH-W_kODzASSR1FNrD2ei9vDvZKTirXOPjw,uM1TYbCTHtHsrnf5rGlL1l10LFa4oPiqcy2WivX9SfTjy30h
1869,DIAMOND,III,amNVTc-yHKwhgiNpwCqXWXGEUlPgPZPb3yFSmkRyyookvW2dNO3pSoItbl-_WYNHSh8VP3qgjVyssg,GMjN-juD2NkE3OFu9pFQphRJLX8DO3aNU1gjKpjV2SShgc-C
1870,DIAMOND,III,WINlO1wnRZd2lLow9VLKyJiVwUNJ9yKXbmjTBgD5hAJvOd7sKt8PkmfJBmEhwB6gIT93xYG9GRu9EA,VqO_UviBGqEW3jMsDFnupANniyPPashANYPO-Tqtcq4ZHuAn
1871,DIAMOND,III,ddR6bRqw0P-iFDmR5vYb5jB5-HQYVq8ZjtNghj3yPJbGwI4zgoBbp0ebN6ioPAZBks_GOLKROfkCEw,OS0NSoo5vZ2fDsigW-9zam9Hi1VOjshCgdHTpAbwZBl7g7Q8
1872,DIAMOND,III,uX23Rfw90erHo-bopVB_t6sfFa0pOAos1iRINhtEZlA09-SmdkSHeqEf9aYl2KEMPBkxkV1BTwfgAw,HId-Nncq6P2lAh7CJYG4jAVua6NNzpm3DYwE-loez5dIbCh9
1873,DIAMOND,III,FFQUmvJ-7pDDTflZ9ua3dKyTtPM09cWAVMRjN4emGvHx_wh4617-uMHTNlfTz84atrUQ4NbWcTAg_w,IoL8ShlXPaBjpu7aY5Z5pYwdU9zBVmbNIrOpU_ermXiOkIxB
1874,DIAMOND,III,E46rUgVFTfaeexaOqkw1D7oKTW5ddYfxWYjeM8VkcwlcmPuWnTGAQ9eVDJ3ywpfQ3a-co7JWYDFtDw,739P2uR2pZMkdhH9A0Hcwbf22QrJOcloG-0ajHG_Vya7b-Zp
1875,DIAMOND,III,Qblk0TAFba44w-TFA6ux9k7H9EQm4zr9Tz8ZKZMpPTkLHvIUxsXoc0PGJ9i3lJiCRshFCBwzdrtFGw,z3uccemKAnIC7WYrQ3cwqj2azxXAvkmmQqdjBhTukxFzUypL
1876,DIAMOND,III,gfD37LpZ8pdX74cFaK3QIvMMu7LQC0YU_yeF-QHmDc_HUmv3HkUjpwdomIvGP6eCfp7tioZPmdkkHw,aK7W9QcWPkbRLukwOsImSpFQsncO21YeJ6dBbkzgSHZ1AK0w
1877,DIAMOND,III,DP0TirlBNBPr7bciAoDes8QRaNxPZPnCxTg4mXMZKS7E5frVDCNz50s8z3I_2YH47XdOEWNSbVCc9A,9nsxdOIW6u2j1dKzP6CzsXXKiCJbyVILsGYR9Yhqi4dW3Lji
1878,DIAMOND,III,JP3DvLbrtnOyszjru8ZMPxPewrWaWUJnG2y_VztEPq-jNdknelgdijwVhEvSOhtR3Jvgr9jkAXckrA,p89zKNghek5TMCAfIqTdkUaDYSiY8wPqnUilisw7gxNRPecm
1879,DIAMOND,III,Nzk2GvOxdIt7QVzQlRNPt4P05rjoYXzh9pA_cSLILQoUh5Otisej-1FlrdPYmD1hzQGZHZepsqYiqw,_kZ1UHZlT0g1GnHqGASod6jBvnor4pynDw0pF8DXuOjCQvNs
1880,DIAMOND,III,knAzAtBy88ZeLhY_5G6JgMtuqDpHwO7vH5XWz00li6jYpGTCBXxdn0RRK5tDfDR-sr_jI60FKYj1Tg,u1WRuQR0bthewY8N3jnpcM8GlHbMvPmuSMJvWYZ-Gf35
1881,DIAMOND,III,UmyHadEehv6Mcqq_IFsIwrkMAkEmtq4gYQZCjEd9DJNqSlBAoQ0HhJwGL9aQCcNDbC4oNKMDcXDxJw,J2thcq1p4FAxXo17QwthdOiiqjuXuMpjfbzz80Bv-nI1-ZW7
